team_name,last_name,first_name
San Francisco 49ers,Patton,Quinton
San Francisco 49ers,Pears,Erik
San Francisco 49ers,Pinion,Bradley
San Francisco 49ers,Purcell,Mike
San Francisco 49ers,Ramsey,Kaleb
San Francisco 49ers,Reaser,Keith
San Francisco 49ers,Reid,Eric
San Francisco 49ers,Renfrow,Justin
San Francisco 49ers,Rush,Marcus
San Francisco 49ers,Silberman,Ian
San Francisco 49ers,Simpson,Jerome
San Francisco 49ers,Skov,Shayne
San Francisco 49ers,Smelter,DeAndre
San Francisco 49ers,Smith,Aldon
San Francisco 49ers,Smith,Garrison
San Francisco 49ers,Smith,Torrey
San Francisco 49ers,Staley,Joe
San Francisco 49ers,Tartt,Jaquiski
San Francisco 49ers,Thomas,Brandon
San Francisco 49ers,Thompson,Dylan
San Francisco 49ers,Tiller,Andrew
San Francisco 49ers,Ward,Jimmie
San Francisco 49ers,Wheeler,Philip
San Francisco 49ers,White,DeAndrew
San Francisco 49ers,Whitehead,Jermaine
San Francisco 49ers,Wilhoite,Michael
San Francisco 49ers,Williams,Ian
San Francisco 49ers,Wright,Shareece
Seattle Seahawks,Adams,Tyrell
Seattle Seahawks,Allen,RaShaun
Seattle Seahawks,Archer,R.J.
Seattle Seahawks,Avril,Cliff
Seattle Seahawks,Bailey,Alvin
Seattle Seahawks,Bailey,Dion
Seattle Seahawks,Baldwin,Doug
Seattle Seahawks,Bennett,Michael
Seattle Seahawks,Blackmon,Will
Seattle Seahawks,Boyer,Nate
Seattle Seahawks,Britt,Justin
Seattle Seahawks,Bronson,Demitrius
Seattle Seahawks,Burley,Marcus
Seattle Seahawks,Chancellor,Kam
Seattle Seahawks,Clark,Frank
Seattle Seahawks,Coleman,Derrick
Seattle Seahawks,Cottom,Brandon
Seattle Seahawks,Coyle,Brock
Seattle Seahawks,Daniels,B.J.
Seattle Seahawks,Davis,Jesse
Seattle Seahawks,Dobbs,Demarcus
Seattle Seahawks,Foxx,Deshon
Seattle Seahawks,Gilliam,Garry
Seattle Seahawks,Glowinski,Mark
Seattle Seahawks,Graham,Jimmy
Seattle Seahawks,Gresham,Clint
Seattle Seahawks,Gwacham,Obum
Seattle Seahawks,Hauschka,Steven
Seattle Seahawks,Helfet,Cooper
Seattle Seahawks,Hill,Jordan
Seattle Seahawks,Irvin,Bruce
Seattle Seahawks,Jackson,Tarvaris
Seattle Seahawks,Jeanpierre,Lemuel
Seattle Seahawks,Kearse,Jermaine
Seattle Seahawks,King,David
Seattle Seahawks,Lambert,Keenan
Seattle Seahawks,Lane,Jeremy
Seattle Seahawks,Lewis,Patrick
Seattle Seahawks,Lockett,Tyler
Seattle Seahawks,Lockette,Ricardo
Seattle Seahawks,Lynch,Marshawn
Seattle Seahawks,Marsh,Cassius
Seattle Seahawks,Martin,Ronald
Seattle Seahawks,Matthews,Chris
Seattle Seahawks,McCoy,Anthony
Seattle Seahawks,McDaniel,Tony
Seattle Seahawks,McGill,T.Y.
Seattle Seahawks,McNeil,Douglas
Seattle Seahawks,Mebane,Brandon
Seattle Seahawks,Michael,Christine
Seattle Seahawks,Milton,Keavon
Seattle Seahawks,Morgan,Mike
Seattle Seahawks,Murphy,Ryan
Seattle Seahawks,Nealy,Quayshawn
Seattle Seahawks,Norwood,Kevin
Seattle Seahawks,Nowak,Drew
Seattle Seahawks,Okung,Russell
Seattle Seahawks,Pericak,Will
Seattle Seahawks,Pierre-Louis,Kevin
Seattle Seahawks,Pinkins,Eric
Seattle Seahawks,Poole,Terry
Seattle Seahawks,Rawls,Thomas
Seattle Seahawks,Richardson,Paul
Seattle Seahawks,Robinson,Ryan
Seattle Seahawks,Rubin,Ahtyba
Seattle Seahawks,Ryan,Jon
Seattle Seahawks,Schwenke,Kona
Seattle Seahawks,Scruggs,Greg
Seattle Seahawks,Shead,DeShawn
Seattle Seahawks,Sherman,Richard
Seattle Seahawks,Simon,Tharold
Seattle Seahawks,Singleton,Alex
Seattle Seahawks,Smith,D'Anthony
Seattle Seahawks,Smith,Kevin
Seattle Seahawks,Smith,Rod
Seattle Seahawks,Smith,Tye
Seattle Seahawks,Sokoli,Kristjan
Seattle Seahawks,Staten,Jimmy
Seattle Seahawks,Sweezy,J.R.
Seattle Seahawks,Terrell,Steven
Seattle Seahawks,Thomas,Earl
Seattle Seahawks,Tukuafu,Will
Seattle Seahawks,Turbin,Robert
Seattle Seahawks,Wade,Triston
Seattle Seahawks,Wagner,Bobby
Seattle Seahawks,Warmsley,Julius
Seattle Seahawks,Williams,Cary
Seattle Seahawks,Williams,Jesse
Seattle Seahawks,Williams,Kasen
Seattle Seahawks,Willson,Luke
Seattle Seahawks,Wilson,Russell
Seattle Seahawks,Wright,K.J.
St. Louis Rams,Alexander,Maurice
St. Louis Rams,Austin,Tavon
St. Louis Rams,Ayers,Akeem
St. Louis Rams,Bailey,Stedman
St. Louis Rams,Baker,Steven
St. Louis Rams,Barnes,Tim
St. Louis Rams,Barron,Mark
St. Louis Rams,Bates,Daren
St. Louis Rams,Bayer,Alex
St. Louis Rams,Blake,Emory
St. Louis Rams,Bond,Travis
St. Louis Rams,Britt,Kenny
St. Louis Rams,Brockers,Michael
St. Louis Rams,Brown,Jamon
St. Louis Rams,Brown,Malcolm
St. Louis Rams,Bryant,Christian
St. Louis Rams,Claiborne,Imoan
St. Louis Rams,Cook,Jared
St. Louis Rams,Cunningham,Benny
St. Louis Rams,Cunningham,Justice
St. Louis Rams,Davis,Austin
St. Louis Rams,Davis,Cody
St. Louis Rams,Donald,Aaron
St. Louis Rams,Donnal,Andrew
St. Louis Rams,Dunbar,Jo-Lonn
St. Louis Rams,Fairley,Nick
St. Louis Rams,Ferguson,Isiah
St. Louis Rams,Foles,Nick
St. Louis Rams,Franks,Terrence
St. Louis Rams,Gaines,E.J.
St. Louis Rams,Garner,Montell
St. Louis Rams,Givens,Chris
St. Louis Rams,Gurley,Todd
St. Louis Rams,Hagen,Jacob
St. Louis Rams,Hager,Bryce
St. Louis Rams,Harkey,Cory
St. Louis Rams,Havenstein,Rob
St. Louis Rams,Hayes,William
St. Louis Rams,Hekker,Johnny
St. Louis Rams,Hughes,Jay
St. Louis Rams,Ifedi,Martin
St. Louis Rams,Jenkins,Janoris
St. Louis Rams,Johnson,Trumaine
St. Louis Rams,Jones,Barrett
St. Louis Rams,Joyner,Lamarcus
St. Louis Rams,Keenum,Case
St. Louis Rams,Kendricks,Lance
St. Louis Rams,Laskey,Zach
St. Louis Rams,Laurinaitis,James
St. Louis Rams,Long,Chris
St. Louis Rams,Longacre,Matt
St. Louis Rams,Lynch,Cameron
St. Louis Rams,Malone,Keshaun
St. Louis Rams,Mannion,Sean
St. Louis Rams,Marquez,Bradley
St. Louis Rams,Mason,Tre
St. Louis Rams,McDonald,T.J.
St. Louis Rams,McFadden,Marshall
St. Louis Rams,McGee,Brandon
St. Louis Rams,McLeod,Rodney
St. Louis Rams,McQuaide,Jake
St. Louis Rams,Ogletree,Alec
St. Louis Rams,Ott,Tyler
St. Louis Rams,Palardy,Michael
St. Louis Rams,Pead,Isaiah
St. Louis Rams,Quick,Brian
St. Louis Rams,Quinn,Robert
St. Louis Rams,Reynolds,Chase
St. Louis Rams,Reynolds,Garrett
St. Louis Rams,Rhaney,Demetrius
St. Louis Rams,Roberson,Marcus
St. Louis Rams,Robinson,Greg
St. Louis Rams,Rodriguez,Daniel
St. Louis Rams,Saffold,Rodger
St. Louis Rams,Sims,Eugene
St. Louis Rams,Slavin,Tyler
St. Louis Rams,Smelley,Brad
St. Louis Rams,Toomer,Korey
St. Louis Rams,Trinca-Pasat,Louis
St. Louis Rams,Wang,David
St. Louis Rams,Washington,Brandon
St. Louis Rams,Watts,Trey
St. Louis Rams,Westbrooks,Ethan
St. Louis Rams,Wichmann,Cody
St. Louis Rams,Williams,Damian
St. Louis Rams,Williams,Darrell
St. Louis Rams,Worthington,Doug
St. Louis Rams,Wylie,Devon
St. Louis Rams,Zuerlein,Greg
